txn_id,txn_datetime,month,user_id,merchant_id,merchant_name,category,payment_method,amount_usd,cashback_usd,status
3241,2025-04-15 11:18:00,2025-04,391,5,Merchant_05,Grocery,wallet_balance,2.61,0.03,success
3074,2025-04-15 11:20:00,2025-04,269,20,Merchant_20,Rides,debit_card,4.18,0.04,success
2947,2025-04-15 11:37:00,2025-04,178,15,Merchant_15,Grocery,bank_transfer,10.79,0.11,success
3049,2025-04-15 12:13:00,2025-04,257,21,Merchant_21,Grocery,wallet_balance,17.93,0.18,success
3212,2025-04-15 12:36:00,2025-04,376,22,Merchant_22,Pharmacy,credit_card,16.59,0.17,success
3383,2025-04-15 13:47:00,2025-04,487,12,Merchant_12,Rides,credit_card,4.34,0.04,success
2806,2025-04-15 15:59:00,2025-04,96,12,Merchant_12,Rides,wallet_balance,2.25,0.02,success
3583,2025-04-15 16:33:00,2025-04,616,21,Merchant_21,Grocery,wallet_balance,13.13,0.13,success
3146,2025-04-15 16:34:00,2025-04,329,22,Merchant_22,Pharmacy,credit_card,19.7,0.2,success
2945,2025-04-15 17:14:00,2025-04,178,22,Merchant_22,Pharmacy,wallet_balance,23.45,0.23,success
2902,2025-04-15 17:39:00,2025-04,159,14,Merchant_14,Retail,credit_card,16.38,0.16,success
3008,2025-04-15 17:43:00,2025-04,219,21,Merchant_21,Grocery,debit_card,11.14,0.11,success
2824,2025-04-15 18:13:00,2025-04,113,10,Merchant_10,Grocery,credit_card,4.6,0.05,success
2803,2025-04-15 18:55:00,2025-04,93,4,Merchant_04,Pharmacy,wallet_balance,11.96,0.12,reversed
3869,2025-04-15 19:14:00,2025-04,792,13,Merchant_13,Pharmacy,wallet_balance,69.52,0.7,success
2705,2025-04-15 21:32:00,2025-04,14,22,Merchant_22,Pharmacy,wallet_balance,62.11,0.62,success
3654,2025-04-15 22:06:00,2025-04,657,9,Merchant_09,FastFood,wallet_balance,15.98,0.16,success
3611,2025-04-15 22:08:00,2025-04,635,11,Merchant_11,Rides,wallet_balance,1.9,0.02,success
2686,2025-04-15 22:51:00,2025-04,8,8,Merchant_08,Grocery,credit_card,19.33,0.19,success
2963,2025-04-16 00:42:00,2025-04,184,4,Merchant_04,Pharmacy,wallet_balance,39.99,0.4,success
3045,2025-04-16 01:30:00,2025-04,252,5,Merchant_05,Grocery,credit_card,9.14,0.37,success
3012,2025-04-16 02:42:00,2025-04,219,21,Merchant_21,Grocery,debit_card,5.04,0.05,success
3864,2025-04-16 03:11:00,2025-04,789,14,Merchant_14,Retail,debit_card,25.75,0.26,success
3493,2025-04-16 03:49:00,2025-04,549,21,Merchant_21,Grocery,wallet_balance,35.86,0.36,reversed
3577,2025-04-16 03:56:00,2025-04,610,10,Merchant_10,Grocery,wallet_balance,6.55,0.07,success
3559,2025-04-16 04:23:00,2025-04,600,14,Merchant_14,Retail,debit_card,17.63,0.18,success
3437,2025-04-16 05:27:00,2025-04,511,1,Merchant_01,Pharmacy,debit_card,15.09,0.15,success
3294,2025-04-16 05:38:00,2025-04,423,24,Merchant_24,Grocery,credit_card,6.11,0.06,success
2780,2025-04-16 06:23:00,2025-04,69,20,Merchant_20,Rides,wallet_balance,2.92,0.03,success
2865,2025-04-16 06:24:00,2025-04,138,10,Merchant_10,Grocery,bank_transfer,58.73,0.59,success
2992,2025-04-16 06:59:00,2025-04,208,20,Merchant_20,Rides,debit_card,2.17,0.02,success
2919,2025-04-16 07:05:00,2025-04,170,8,Merchant_08,Grocery,debit_card,7.91,0.08,success
3887,2025-04-16 08:13:00,2025-04,796,22,Merchant_22,Pharmacy,debit_card,28.73,0.29,success
3149,2025-04-16 09:08:00,2025-04,333,17,Merchant_17,FastFood,wallet_balance,3.96,0.04,success
3554,2025-04-16 09:42:00,2025-04,591,10,Merchant_10,Grocery,wallet_balance,13.56,0.14,success
3424,2025-04-16 10:53:00,2025-04,505,16,Merchant_16,Grocery,credit_card,10.33,0.1,success
3788,2025-04-16 11:07:00,2025-04,747,6,Merchant_06,FastFood,debit_card,4.94,0.05,success
3695,2025-04-16 11:17:00,2025-04,684,7,Merchant_07,Rides,debit_card,4.14,0.04,success
3301,2025-04-16 12:03:00,2025-04,426,23,Merchant_23,Retail,wallet_balance,37.03,0.37,success
2682,2025-04-16 12:29:00,2025-04,7,7,Merchant_07,Rides,credit_card,4.3,0.04,success
3048,2025-04-16 12:35:00,2025-04,257,20,Merchant_20,Rides,wallet_balance,11.64,0.12,success
2739,2025-04-16 14:02:00,2025-04,45,11,Merchant_11,Rides,wallet_balance,2.88,0.03,success
2969,2025-04-16 15:23:00,2025-04,189,18,Merchant_18,Rides,wallet_balance,8.99,0.09,success
2868,2025-04-16 15:47:00,2025-04,142,11,Merchant_11,Rides,wallet_balance,4.93,0.05,success
3791,2025-04-16 16:37:00,2025-04,748,6,Merchant_06,FastFood,credit_card,2.14,0.02,success
3545,2025-04-16 17:12:00,2025-04,586,20,Merchant_20,Rides,wallet_balance,1.51,0.02,success
2846,2025-04-16 18:10:00,2025-04,130,20,Merchant_20,Rides,debit_card,1.52,0.02,success
2679,2025-04-16 18:15:00,2025-04,4,8,Merchant_08,Grocery,credit_card,13.62,0.14,success
2816,2025-04-16 19:12:00,2025-04,108,16,Merchant_16,Grocery,wallet_balance,20.7,0.21,success
3862,2025-04-16 20:17:00,2025-04,783,5,Merchant_05,Grocery,credit_card,25.63,0.26,success
3292,2025-04-16 20:56:00,2025-04,413,2,Merchant_02,Grocery,debit_card,19.84,0.2,success
3317,2025-04-16 22:48:00,2025-04,438,10,Merchant_10,Grocery,debit_card,3.81,0.04,success
3721,2025-04-16 22:56:00,2025-04,699,24,Merchant_24,Grocery,wallet_balance,0.75,0.01,failed
3520,2025-04-16 23:33:00,2025-04,570,25,Merchant_25,Rides,debit_card,4.46,0.04,success
2857,2025-04-16 23:36:00,2025-04,137,15,Merchant_15,Grocery,wallet_balance,12.34,0.49,success
2699,2025-04-16 23:38:00,2025-04,13,3,Merchant_03,Retail,debit_card,18.61,0.19,success
3102,2025-04-17 00:05:00,2025-04,287,25,Merchant_25,Rides,wallet_balance,4.82,0.05,success
3593,2025-04-17 02:01:00,2025-04,622,21,Merchant_21,Grocery,credit_card,13.37,0.13,success
2883,2025-04-17 02:03:00,2025-04,151,4,Merchant_04,Pharmacy,credit_card,13.81,0.14,success
3856,2025-04-17 02:25:00,2025-04,779,24,Merchant_24,Grocery,debit_card,22.14,0.22,success
3463,2025-04-17 02:54:00,2025-04,532,16,Merchant_16,Grocery,wallet_balance,7.41,0.3,success
3550,2025-04-17 03:15:00,2025-04,590,9,Merchant_09,FastFood,bank_transfer,8.06,0.32,success
3490,2025-04-17 03:46:00,2025-04,545,7,Merchant_07,Rides,debit_card,7.22,0.07,success
3446,2025-04-17 05:07:00,2025-04,518,21,Merchant_21,Grocery,credit_card,10.0,0.1,success
3683,2025-04-17 05:45:00,2025-04,678,20,Merchant_20,Rides,credit_card,4.06,0.04,success
3110,2025-04-17 05:46:00,2025-04,293,17,Merchant_17,FastFood,wallet_balance,4.2,0.17,success
3833,2025-04-17 07:26:00,2025-04,763,9,Merchant_09,FastFood,debit_card,2.97,0.03,success
3596,2025-04-17 08:24:00,2025-04,622,14,Merchant_14,Retail,debit_card,33.51,0.34,success
3562,2025-04-17 08:42:00,2025-04,601,19,Merchant_19,Grocery,bank_transfer,4.72,0.05,success
3189,2025-04-17 08:45:00,2025-04,359,9,Merchant_09,FastFood,credit_card,8.45,0.08,success
3890,2025-04-17 09:16:00,2025-04,800,6,Merchant_06,FastFood,debit_card,9.32,0.09,success
3161,2025-04-17 10:25:00,2025-04,340,18,Merchant_18,Rides,wallet_balance,1.49,0.01,success
3854,2025-04-17 11:13:00,2025-04,779,11,Merchant_11,Rides,credit_card,6.11,0.06,success
3122,2025-04-17 12:34:00,2025-04,303,22,Merchant_22,Pharmacy,wallet_balance,16.92,0.17,success
3476,2025-04-17 13:37:00,2025-04,538,20,Merchant_20,Rides,credit_card,4.54,0.05,success
3648,2025-04-17 14:47:00,2025-04,654,9,Merchant_09,FastFood,credit_card,4.6,0.05,success
3158,2025-04-17 15:11:00,2025-04,340,18,Merchant_18,Rides,wallet_balance,5.59,0.06,success
3739,2025-04-17 17:17:00,2025-04,706,23,Merchant_23,Retail,debit_card,30.97,0.31,success
2890,2025-04-17 17:25:00,2025-04,155,25,Merchant_25,Rides,wallet_balance,2.99,0.03,reversed
3251,2025-04-17 17:45:00,2025-04,397,23,Merchant_23,Retail,debit_card,39.49,0.39,success
3853,2025-04-17 18:06:00,2025-04,779,6,Merchant_06,FastFood,bank_transfer,8.57,0.34,reversed
2785,2025-04-17 18:24:00,2025-04,74,23,Merchant_23,Retail,wallet_balance,9.53,0.1,success
3029,2025-04-17 19:53:00,2025-04,231,10,Merchant_10,Grocery,wallet_balance,3.41,0.03,success
3565,2025-04-17 21:24:00,2025-04,601,20,Merchant_20,Rides,credit_card,2.93,0.03,success
3636,2025-04-17 21:31:00,2025-04,648,1,Merchant_01,Pharmacy,debit_card,2.56,0.03,success
3184,2025-04-17 21:51:00,2025-04,358,10,Merchant_10,Grocery,wallet_balance,7.41,0.3,success
3120,2025-04-17 22:45:00,2025-04,301,7,Merchant_07,Rides,debit_card,3.27,0.03,success
3349,2025-04-18 00:51:00,2025-04,467,19,Merchant_19,Grocery,wallet_balance,4.75,0.05,success
3361,2025-04-18 02:18:00,2025-04,473,24,Merchant_24,Grocery,wallet_balance,14.21,0.14,success
3743,2025-04-18 03:00:00,2025-04,706,2,Merchant_02,Grocery,wallet_balance,8.83,0.09,success
3715,2025-04-18 03:25:00,2025-04,697,12,Merchant_12,Rides,credit_card,4.87,0.05,success
3268,2025-04-18 03:34:00,2025-04,404,9,Merchant_09,FastFood,wallet_balance,9.13,0.09,success
3017,2025-04-18 04:07:00,2025-04,226,4,Merchant_04,Pharmacy,wallet_balance,24.12,0.24,success
2986,2025-04-18 04:26:00,2025-04,206,16,Merchant_16,Grocery,credit_card,7.13,0.07,success
3068,2025-04-18 05:30:00,2025-04,267,12,Merchant_12,Rides,credit_card,7.63,0.08,success
3633,2025-04-18 06:26:00,2025-04,644,14,Merchant_14,Retail,credit_card,20.75,0.21,success
3509,2025-04-18 08:30:00,2025-04,566,4,Merchant_04,Pharmacy,wallet_balance,31.91,0.32,success
2940,2025-04-18 09:15:00,2025-04,177,15,Merchant_15,Grocery,wallet_balance,17.45,0.17,success
3422,2025-04-18 10:24:00,2025-04,505,4,Merchant_04,Pharmacy,wallet_balance,11.17,0.11,success
3441,2025-04-18 12:17:00,2025-04,513,7,Merchant_07,Rides,debit_card,6.74,0.07,success
3034,2025-04-18 12:57:00,2025-04,248,15,Merchant_15,Grocery,credit_card,15.47,0.15,success
3502,2025-04-18 13:02:00,2025-04,561,18,Merchant_18,Rides,wallet_balance,6.27,0.06,success
3442,2025-04-18 13:15:00,2025-04,516,17,Merchant_17,FastFood,bank_transfer,1.79,0.02,success
3751,2025-04-18 14:47:00,2025-04,716,2,Merchant_02,Grocery,wallet_balance,2.64,0.11,success
2788,2025-04-18 15:04:00,2025-04,74,12,Merchant_12,Rides,debit_card,3.17,0.03,success
2827,2025-04-18 15:55:00,2025-04,118,20,Merchant_20,Rides,bank_transfer,6.21,0.06,success
3761,2025-04-18 16:14:00,2025-04,721,21,Merchant_21,Grocery,wallet_balance,22.45,0.22,success
3661,2025-04-18 16:30:00,2025-04,665,21,Merchant_21,Grocery,credit_card,3.45,0.03,success
3432,2025-04-18 16:45:00,2025-04,508,20,Merchant_20,Rides,wallet_balance,0.75,0.01,success
3837,2025-04-18 16:57:00,2025-04,765,4,Merchant_04,Pharmacy,credit_card,18.71,0.19,success
3278,2025-04-18 17:04:00,2025-04,410,1,Merchant_01,Pharmacy,wallet_balance,34.94,0.35,success
3518,2025-04-18 17:50:00,2025-04,570,22,Merchant_22,Pharmacy,credit_card,15.05,0.15,success
3557,2025-04-18 19:13:00,2025-04,594,23,Merchant_23,Retail,wallet_balance,11.57,0.12,success
3185,2025-04-18 19:19:00,2025-04,358,22,Merchant_22,Pharmacy,debit_card,9.22,0.09,success
3208,2025-04-18 19:25:00,2025-04,372,16,Merchant_16,Grocery,debit_card,10.26,0.1,success
3653,2025-04-18 20:24:00,2025-04,657,1,Merchant_01,Pharmacy,wallet_balance,21.2,0.21,success
3152,2025-04-18 20:49:00,2025-04,337,12,Merchant_12,Rides,debit_card,2.5,0.02,success
3111,2025-04-18 20:50:00,2025-04,294,12,Merchant_12,Rides,debit_card,4.23,0.04,success
3325,2025-04-18 21:32:00,2025-04,446,24,Merchant_24,Grocery,wallet_balance,2.48,0.1,success
3882,2025-04-18 22:05:00,2025-04,796,22,Merchant_22,Pharmacy,wallet_balance,16.17,0.16,success
3180,2025-04-18 23:32:00,2025-04,349,24,Merchant_24,Grocery,credit_card,7.59,0.08,success
3214,2025-04-18 23:42:00,2025-04,379,6,Merchant_06,FastFood,debit_card,1.9,0.02,success
3460,2025-04-19 00:15:00,2025-04,528,24,Merchant_24,Grocery,bank_transfer,23.39,0.23,success
3403,2025-04-19 00:37:00,2025-04,494,15,Merchant_15,Grocery,wallet_balance,15.95,0.64,success
3089,2025-04-19 00:52:00,2025-04,276,6,Merchant_06,FastFood,wallet_balance,3.42,0.03,success
3283,2025-04-19 00:59:00,2025-04,412,3,Merchant_03,Retail,debit_card,21.37,0.21,failed
3710,2025-04-19 01:42:00,2025-04,696,22,Merchant_22,Pharmacy,debit_card,9.88,0.1,success
3600,2025-04-19 01:50:00,2025-04,630,15,Merchant_15,Grocery,debit_card,2.73,0.03,success
2697,2025-04-19 03:40:00,2025-04,11,25,Merchant_25,Rides,wallet_balance,3.26,0.03,failed
3334,2025-04-19 03:55:00,2025-04,453,22,Merchant_22,Pharmacy,wallet_balance,21.48,0.21,success
3607,2025-04-19 04:54:00,2025-04,633,8,Merchant_08,Grocery,wallet_balance,17.12,0.17,success
3822,2025-04-19 05:30:00,2025-04,758,11,Merchant_11,Rides,debit_card,2.41,0.02,success
3384,2025-04-19 05:44:00,2025-04,487,13,Merchant_13,Pharmacy,wallet_balance,25.56,0.26,success
2928,2025-04-19 06:34:00,2025-04,172,17,Merchant_17,FastFood,debit_card,2.8,0.11,reversed
3687,2025-04-19 06:46:00,2025-04,679,18,Merchant_18,Rides,bank_transfer,1.24,0.01,success
3071,2025-04-19 07:09:00,2025-04,269,4,Merchant_04,Pharmacy,credit_card,9.25,0.09,success
3003,2025-04-19 07:14:00,2025-04,212,17,Merchant_17,FastFood,wallet_balance,3.72,0.04,success
3027,2025-04-19 07:34:00,2025-04,231,12,Merchant_12,Rides,wallet_balance,9.29,0.09,reversed
2942,2025-04-19 08:02:00,2025-04,177,6,Merchant_06,FastFood,wallet_balance,3.36,0.03,success
3063,2025-04-19 08:30:00,2025-04,265,14,Merchant_14,Retail,bank_transfer,18.72,0.19,success
3876,2025-04-19 08:40:00,2025-04,793,18,Merchant_18,Rides,debit_card,3.13,0.03,success
3514,2025-04-19 08:57:00,2025-04,569,16,Merchant_16,Grocery,debit_card,8.43,0.08,success
3768,2025-04-19 08:57:00,2025-04,730,17,Merchant_17,FastFood,credit_card,1.07,0.01,success
3330,2025-04-19 10:08:00,2025-04,452,15,Merchant_15,Grocery,debit_card,5.14,0.05,success
2948,2025-04-19 10:11:00,2025-04,179,25,Merchant_25,Rides,wallet_balance,3.92,0.04,success
3616,2025-04-19 10:13:00,2025-04,638,7,Merchant_07,Rides,wallet_balance,4.62,0.05,success
2805,2025-04-19 11:09:00,2025-04,96,13,Merchant_13,Pharmacy,wallet_balance,2.51,0.03,success
3118,2025-04-19 11:25:00,2025-04,297,1,Merchant_01,Pharmacy,wallet_balance,11.91,0.12,success
3274,2025-04-19 11:47:00,2025-04,408,24,Merchant_24,Grocery,debit_card,15.16,0.15,success
3353,2025-04-19 11:53:00,2025-04,470,23,Merchant_23,Retail,credit_card,31.86,0.32,success
3746,2025-04-19 12:14:00,2025-04,710,2,Merchant_02,Grocery,credit_card,24.13,0.24,success
3235,2025-04-19 12:16:00,2025-04,388,3,Merchant_03,Retail,credit_card,25.72,0.26,success
3165,2025-04-19 13:12:00,2025-04,343,5,Merchant_05,Grocery,debit_card,17.36,0.69,success
3387,2025-04-19 13:28:00,2025-04,489,15,Merchant_15,Grocery,wallet_balance,5.77,0.06,success
3643,2025-04-19 14:23:00,2025-04,653,3,Merchant_03,Retail,credit_card,62.0,0.62,success
2895,2025-04-19 14:49:00,2025-04,157,25,Merchant_25,Rides,credit_card,3.23,0.03,success
2818,2025-04-19 15:19:00,2025-04,108,21,Merchant_21,Grocery,wallet_balance,8.66,0.09,success
2775,2025-04-19 15:23:00,2025-04,65,23,Merchant_23,Retail,bank_transfer,20.77,0.21,success
3675,2025-04-19 16:01:00,2025-04,673,22,Merchant_22,Pharmacy,wallet_balance,7.74,0.08,success
3512,2025-04-19 16:06:00,2025-04,569,17,Merchant_17,FastFood,credit_card,3.99,0.04,success
3340,2025-04-19 17:07:00,2025-04,465,8,Merchant_08,Grocery,credit_card,4.48,0.04,success
3552,2025-04-19 18:13:00,2025-04,591,1,Merchant_01,Pharmacy,debit_card,32.46,0.32,success
3086,2025-04-19 18:33:00,2025-04,274,1,Merchant_01,Pharmacy,debit_card,17.9,0.18,success
2701,2025-04-19 18:33:00,2025-04,13,23,Merchant_23,Retail,wallet_balance,14.83,0.15,success
3717,2025-04-19 18:48:00,2025-04,698,15,Merchant_15,Grocery,wallet_balance,0.75,0.01,success
3098,2025-04-19 20:23:00,2025-04,283,11,Merchant_11,Rides,credit_card,2.68,0.03,reversed
3812,2025-04-19 20:44:00,2025-04,754,14,Merchant_14,Retail,wallet_balance,36.06,0.36,success
3763,2025-04-19 21:33:00,2025-04,722,10,Merchant_10,Grocery,credit_card,1.16,0.01,success
3107,2025-04-19 22:49:00,2025-04,293,15,Merchant_15,Grocery,wallet_balance,17.53,0.18,success
3388,2025-04-19 23:24:00,2025-04,489,24,Merchant_24,Grocery,credit_card,11.42,0.11,success
2763,2025-04-19 23:30:00,2025-04,61,10,Merchant_10,Grocery,wallet_balance,18.25,0.18,success
3693,2025-04-19 23:54:00,2025-04,680,3,Merchant_03,Retail,wallet_balance,1.96,0.02,success
3300,2025-04-20 02:23:00,2025-04,426,20,Merchant_20,Rides,wallet_balance,7.82,0.08,success
3397,2025-04-20 02:36:00,2025-04,491,14,Merchant_14,Retail,wallet_balance,44.58,0.45,success
3615,2025-04-20 02:44:00,2025-04,638,21,Merchant_21,Grocery,credit_card,10.68,0.11,success
3874,2025-04-20 03:48:00,2025-04,793,1,Merchant_01,Pharmacy,wallet_balance,16.08,0.16,success
2694,2025-04-20 04:18:00,2025-04,10,2,Merchant_02,Grocery,wallet_balance,3.93,0.04,success
3486,2025-04-20 04:20:00,2025-04,544,14,Merchant_14,Retail,credit_card,5.96,0.06,success
2734,2025-04-20 04:29:00,2025-04,38,14,Merchant_14,Retail,credit_card,15.22,0.15,success
2996,2025-04-20 04:57:00,2025-04,208,4,Merchant_04,Pharmacy,bank_transfer,10.61,0.11,success
3588,2025-04-20 05:06:00,2025-04,620,4,Merchant_04,Pharmacy,debit_card,21.46,0.21,success
3609,2025-04-20 07:26:00,2025-04,633,10,Merchant_10,Grocery,bank_transfer,59.94,0.6,success
3613,2025-04-20 07:46:00,2025-04,635,14,Merchant_14,Retail,bank_transfer,69.37,0.69,success
3618,2025-04-20 09:40:00,2025-04,641,16,Merchant_16,Grocery,wallet_balance,4.91,0.05,success
3354,2025-04-20 10:24:00,2025-04,470,19,Merchant_19,Grocery,wallet_balance,6.56,0.07,success
3435,2025-04-20 10:33:00,2025-04,511,10,Merchant_10,Grocery,credit_card,5.12,0.05,success
3638,2025-04-20 10:54:00,2025-04,649,7,Merchant_07,Rides,debit_card,6.46,0.06,success
3005,2025-04-20 11:08:00,2025-04,216,19,Merchant_19,Grocery,debit_card,8.3,0.08,success
3084,2025-04-20 11:12:00,2025-04,274,21,Merchant_21,Grocery,bank_transfer,5.28,0.05,success
3692,2025-04-20 11:28:00,2025-04,679,4,Merchant_04,Pharmacy,debit_card,9.68,0.1,success
3780,2025-04-20 13:52:00,2025-04,740,25,Merchant_25,Rides,wallet_balance,5.64,0.06,success
3845,2025-04-20 14:24:00,2025-04,770,7,Merchant_07,Rides,wallet_balance,2.48,0.02,success
3408,2025-04-20 14:26:00,2025-04,498,6,Merchant_06,FastFood,wallet_balance,4.73,0.05,success
3090,2025-04-20 14:42:00,2025-04,276,1,Merchant_01,Pharmacy,wallet_balance,22.48,0.22,success
3106,2025-04-20 15:27:00,2025-04,293,13,Merchant_13,Pharmacy,bank_transfer,12.12,0.12,success
3685,2025-04-20 16:55:00,2025-04,678,9,Merchant_09,FastFood,wallet_balance,2.37,0.09,success
3108,2025-04-20 17:15:00,2025-04,293,16,Merchant_16,Grocery,wallet_balance,6.08,0.06,success
2835,2025-04-20 17:23:00,2025-04,122,1,Merchant_01,Pharmacy,debit_card,26.52,0.27,success
2798,2025-04-20 18:04:00,2025-04,77,6,Merchant_06,FastFood,bank_transfer,8.86,0.09,success
3056,2025-04-20 18:15:00,2025-04,258,6,Merchant_06,FastFood,wallet_balance,3.5,0.04,success
3394,2025-04-20 18:28:00,2025-04,491,23,Merchant_23,Retail,wallet_balance,41.26,0.41,success
3576,2025-04-20 18:37:00,2025-04,610,14,Merchant_14,Retail,bank_transfer,20.22,0.2,success
3531,2025-04-20 19:06:00,2025-04,575,8,Merchant_08,Grocery,wallet_balance,12.15,0.12,success
3513,2025-04-20 19:27:00,2025-04,569,4,Merchant_04,Pharmacy,wallet_balance,12.19,0.12,success
3824,2025-04-20 20:06:00,2025-04,759,12,Merchant_12,Rides,bank_transfer,9.27,0.09,success
3392,2025-04-20 21:48:00,2025-04,491,5,Merchant_05,Grocery,debit_card,10.06,0.1,success
3129,2025-04-20 21:50:00,2025-04,308,2,Merchant_02,Grocery,debit_card,11.93,0.12,failed
3725,2025-04-20 21:51:00,2025-04,701,9,Merchant_09,FastFood,wallet_balance,1.52,0.02,failed
3738,2025-04-20 22:41:00,2025-04,706,19,Merchant_19,Grocery,wallet_balance,13.9,0.14,success
2749,2025-04-20 23:26:00,2025-04,51,7,Merchant_07,Rides,credit_card,7.23,0.07,success
3720,2025-04-20 23:42:00,2025-04,698,15,Merchant_15,Grocery,wallet_balance,19.34,0.19,success
3370,2025-04-21 00:02:00,2025-04,479,24,Merchant_24,Grocery,wallet_balance,4.39,0.18,failed
3587,2025-04-21 00:41:00,2025-04,618,20,Merchant_20,Rides,credit_card,6.04,0.06,reversed
3666,2025-04-21 00:43:00,2025-04,670,4,Merchant_04,Pharmacy,credit_card,19.09,0.19,success
2791,2025-04-21 01:44:00,2025-04,75,21,Merchant_21,Grocery,debit_card,2.5,0.02,success
3323,2025-04-21 01:51:00,2025-04,441,6,Merchant_06,FastFood,debit_card,2.82,0.03,success
3872,2025-04-21 02:10:00,2025-04,793,16,Merchant_16,Grocery,wallet_balance,15.88,0.64,success
2714,2025-04-21 02:22:00,2025-04,18,20,Merchant_20,Rides,wallet_balance,4.28,0.04,success
3517,2025-04-21 03:26:00,2025-04,570,24,Merchant_24,Grocery,credit_card,3.84,0.04,success
3092,2025-04-21 04:02:00,2025-04,276,6,Merchant_06,FastFood,wallet_balance,21.47,0.21,success
3450,2025-04-21 04:56:00,2025-04,520,20,Merchant_20,Rides,wallet_balance,1.37,0.01,success
3470,2025-04-21 04:57:00,2025-04,535,23,Merchant_23,Retail,wallet_balance,1.47,0.01,success
2853,2025-04-21 05:11:00,2025-04,134,20,Merchant_20,Rides,bank_transfer,6.94,0.07,success
3215,2025-04-21 05:13:00,2025-04,381,11,Merchant_11,Rides,wallet_balance,2.46,0.02,success
2740,2025-04-21 05:44:00,2025-04,47,25,Merchant_25,Rides,credit_card,2.87,0.03,success
2742,2025-04-21 05:51:00,2025-04,48,10,Merchant_10,Grocery,wallet_balance,7.99,0.08,success
3757,2025-04-21 06:20:00,2025-04,719,2,Merchant_02,Grocery,debit_card,8.49,0.08,success
2851,2025-04-21 07:48:00,2025-04,134,14,Merchant_14,Retail,debit_card,5.76,0.06,success
3873,2025-04-21 08:11:00,2025-04,793,25,Merchant_25,Rides,wallet_balance,0.75,0.01,success
3578,2025-04-21 08:18:00,2025-04,613,13,Merchant_13,Pharmacy,wallet_balance,15.53,0.16,success
3115,2025-04-21 08:29:00,2025-04,296,13,Merchant_13,Pharmacy,debit_card,9.3,0.09,success
3719,2025-04-21 08:56:00,2025-04,698,22,Merchant_22,Pharmacy,debit_card,22.4,0.22,success
3881,2025-04-21 09:34:00,2025-04,795,8,Merchant_08,Grocery,debit_card,27.16,0.27,success
3444,2025-04-21 09:54:00,2025-04,516,18,Merchant_18,Rides,debit_card,4.47,0.04,success
